method,n_estimators,learning_rate,num_leaves,max_depth,accuracy,macro_precision,macro_recall,macro_f1_score,training_time_seconds,prediction_time_ms_per_roi,samples_evaluated,classes_evaluated,class_labels,per_class_precision,per_class_recall,per_class_f1_score,per_class_support,confusion_matrix
LightGBM,100,0.05,15,-1,0.6808183356406706,0.6022008722805667,0.507150006919661,0.5328398537530249,1.4597348000097554,0.008714890016435974,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7529880478087649, 'Avocado': 0.8479205462445686, 'Banana': 0.6122840690978887, 'Grape': 0.6130653266331658, 'Mango': 0.7346938775510204, 'Melon': 0.4864864864864865, 'Orange': 0.6267652992602556, 'Peach': 0.9558823529411765, 'Pear': 0.8333333333333334, 'Tomato': 0.7629911280101395, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5675675675675675, 'Avocado': 0.8829993535875889, 'Banana': 0.7034178610804851, 'Grape': 0.6232439335887612, 'Mango': 0.4114285714285714, 'Melon': 0.30337078651685395, 'Orange': 0.8013757523645744, 'Peach': 0.7471264367816092, 'Pear': 0.25316455696202533, 'Tomato': 0.7921052631578948, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6472602739726028, 'Avocado': 0.8651044965167828, 'Banana': 0.6546947152385839, 'Grape': 0.6181127295756809, 'Mango': 0.5274725274725275, 'Melon': 0.3737024221453287, 'Orange': 0.7033962264150944, 'Peach': 0.8387096774193549, 'Pear': 0.3883495145631068, 'Tomato': 0.7772756617172369, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[189, 22, 37, 16, 2, 5, 33, 0, 0, 25, 4, 0], [2, 1366, 30, 80, 0, 4, 51, 0, 0, 13, 1, 0], [12, 32, 638, 36, 4, 11, 126, 0, 1, 29, 18, 0], [12, 90, 53, 488, 4, 6, 101, 0, 0, 11, 18, 0], [0, 17, 21, 11, 72, 4, 33, 0, 1, 15, 1, 0], [4, 12, 52, 12, 1, 54, 23, 0, 1, 9, 10, 0], [10, 28, 61, 45, 5, 15, 932, 3, 0, 52, 12, 0], [1, 0, 4, 0, 0, 0, 9, 65, 0, 8, 0, 0], [5, 1, 31, 6, 1, 1, 8, 0, 20, 3, 3, 0], [8, 29, 24, 19, 7, 7, 53, 0, 0, 602, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 14, 91, 83, 2, 4, 118, 0, 1, 22, 146, 0]]"
LightGBM,100,0.05,31,5,0.688663282571912,0.6023492994974393,0.5059957001895629,0.5329257749582033,1.5663363999919966,0.00877511152274015,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7808764940239044, 'Avocado': 0.8570544554455446, 'Banana': 0.6271676300578035, 'Grape': 0.6203346203346203, 'Mango': 0.7040816326530612, 'Melon': 0.5408163265306123, 'Orange': 0.6346666666666667, 'Peach': 0.9230769230769231, 'Pear': 0.7692307692307693, 'Tomato': 0.7708860759493671, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5885885885885885, 'Avocado': 0.8952811893988365, 'Banana': 0.7177508269018743, 'Grape': 0.6155810983397191, 'Mango': 0.3942857142857143, 'Melon': 0.29775280898876405, 'Orange': 0.8185726569217541, 'Peach': 0.6896551724137931, 'Pear': 0.25316455696202533, 'Tomato': 0.8013157894736842, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6712328767123288, 'Avocado': 0.8757508694277585, 'Banana': 0.6694087403598972, 'Grape': 0.617948717948718, 'Mango': 0.5054945054945055, 'Melon': 0.38405797101449274, 'Orange': 0.7149831017649267, 'Peach': 0.7894736842105263, 'Pear': 0.38095238095238093, 'Tomato': 0.7858064516129032, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[196, 18, 40, 17, 0, 3, 35, 0, 0, 22, 2, 0], [2, 1385, 25, 67, 0, 2, 50, 0, 0, 14, 2, 0], [8, 24, 651, 40, 8, 6, 122, 1, 1, 28, 18, 0], [10, 95, 53, 482, 4, 3, 103, 0, 1, 9, 23, 0], [0, 16, 23, 11, 69, 3, 32, 0, 1, 17, 3, 0], [2, 11, 52, 12, 0, 53, 23, 0, 1, 10, 14, 0], [7, 24, 49, 44, 7, 16, 952, 3, 0, 51, 10, 0], [1, 1, 6, 0, 0, 0, 11, 60, 0, 8, 0, 0], [3, 1, 30, 5, 1, 1, 11, 0, 20, 3, 4, 0], [11, 23, 24, 20, 5, 5, 50, 0, 0, 609, 13, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 18, 85, 79, 4, 6, 111, 1, 2, 19, 153, 0]]"
LightGBM,100,0.05,31,10,0.714659283187202,0.6214630891027483,0.5405405576954084,0.5652046217900352,1.6857664000126533,0.011918258726759574,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7962264150943397, 'Avocado': 0.8844221105527639, 'Banana': 0.6686332350049164, 'Grape': 0.6342364532019704, 'Mango': 0.7307692307692307, 'Melon': 0.5470085470085471, 'Orange': 0.6868758915834522, 'Peach': 0.9571428571428572, 'Pear': 0.7741935483870968, 'Tomato': 0.7780487804878049, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6336336336336337, 'Avocado': 0.9101486748545572, 'Banana': 0.7497243660418964, 'Grape': 0.6577266922094508, 'Mango': 0.4342857142857143, 'Melon': 0.3595505617977528, 'Orange': 0.828030954428203, 'Peach': 0.7701149425287356, 'Pear': 0.3037974683544304, 'Tomato': 0.8394736842105263, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.705685618729097, 'Avocado': 0.897100987575661, 'Banana': 0.7068607068607069, 'Grape': 0.64576802507837, 'Mango': 0.5448028673835126, 'Melon': 0.43389830508474575, 'Orange': 0.7508771929824561, 'Peach': 0.8535031847133758, 'Pear': 0.43636363636363634, 'Tomato': 0.8075949367088607, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[211, 12, 36, 17, 0, 3, 31, 0, 0, 21, 2, 0], [3, 1408, 21, 66, 0, 3, 30, 0, 0, 14, 2, 0], [8, 23, 680, 46, 5, 9, 92, 1, 1, 26, 16, 0], [10, 74, 42, 515, 6, 5, 86, 0, 3, 15, 27, 0], [0, 14, 21, 11, 76, 3, 26, 0, 0, 18, 6, 0], [3, 11, 42, 12, 0, 64, 22, 0, 0, 12, 12, 0], [12, 17, 40, 42, 7, 19, 963, 2, 1, 48, 12, 0], [1, 0, 3, 0, 0, 0, 6, 67, 0, 8, 2, 0], [2, 1, 32, 6, 1, 0, 7, 0, 24, 1, 5, 0], [5, 17, 21, 19, 5, 6, 42, 0, 0, 638, 7, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 15, 79, 78, 4, 5, 97, 0, 2, 19, 180, 0]]"
LightGBM,100,0.05,31,-1,0.7152745731425935,0.6157321880536042,0.5392979211509948,0.5621141167300345,1.9134761999885086,0.012646469773864782,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7969924812030075, 'Avocado': 0.8780336029869322, 'Banana': 0.6653620352250489, 'Grape': 0.6420525657071339, 'Mango': 0.7105263157894737, 'Melon': 0.5344827586206896, 'Orange': 0.690050107372942, 'Peach': 0.9295774647887324, 'Pear': 0.7586206896551724, 'Tomato': 0.7830882352941176, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6366366366366366, 'Avocado': 0.9120879120879121, 'Banana': 0.7497243660418964, 'Grape': 0.6551724137931034, 'Mango': 0.46285714285714286, 'Melon': 0.34831460674157305, 'Orange': 0.8288907996560619, 'Peach': 0.7586206896551724, 'Pear': 0.27848101265822783, 'Tomato': 0.8407894736842105, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7078464106844741, 'Avocado': 0.8947368421052632, 'Banana': 0.705028512182478, 'Grape': 0.6485461441213654, 'Mango': 0.5605536332179931, 'Melon': 0.4217687074829932, 'Orange': 0.753125, 'Peach': 0.8354430379746836, 'Pear': 0.4074074074074074, 'Tomato': 0.8109137055837563, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[212, 15, 38, 13, 1, 3, 28, 0, 0, 19, 4, 0], [2, 1411, 19, 60, 0, 3, 32, 0, 0, 17, 3, 0], [8, 23, 680, 45, 9, 11, 89, 2, 0, 26, 14, 0], [9, 77, 47, 513, 6, 6, 86, 0, 1, 14, 24, 0], [0, 15, 19, 12, 81, 2, 23, 0, 1, 15, 7, 0], [5, 10, 46, 10, 0, 62, 20, 0, 0, 12, 13, 0], [9, 20, 39, 42, 8, 17, 964, 2, 2, 49, 11, 0], [1, 0, 5, 0, 0, 0, 7, 66, 0, 7, 1, 0], [3, 1, 29, 5, 1, 1, 8, 1, 22, 2, 6, 0], [5, 20, 18, 19, 5, 5, 43, 0, 0, 639, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 15, 82, 80, 3, 6, 97, 0, 3, 16, 175, 0]]"
LightGBM,100,0.05,63,5,0.6888171050607599,0.6033113499041836,0.506165413148501,0.5330340341937719,1.4939181000227109,0.009867558834555423,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7868852459016393, 'Avocado': 0.8555555555555555, 'Banana': 0.6297376093294461, 'Grape': 0.6172370088719898, 'Mango': 0.69, 'Melon': 0.5339805825242718, 'Orange': 0.636849132176235, 'Peach': 0.9230769230769231, 'Pear': 0.8, 'Tomato': 0.7664141414141414, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.5765765765765766, 'Avocado': 0.8959276018099548, 'Banana': 0.7144432194046306, 'Grape': 0.6219667943805874, 'Mango': 0.3942857142857143, 'Melon': 0.3089887640449438, 'Orange': 0.820292347377472, 'Peach': 0.6896551724137931, 'Pear': 0.25316455696202533, 'Tomato': 0.7986842105263158, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6655112651646448, 'Avocado': 0.8752762867066625, 'Banana': 0.6694214876033058, 'Grape': 0.6195928753180662, 'Mango': 0.5018181818181818, 'Melon': 0.3914590747330961, 'Orange': 0.7170236753100339, 'Peach': 0.7894736842105263, 'Pear': 0.38461538461538464, 'Tomato': 0.7822164948453608, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[192, 19, 38, 19, 1, 3, 37, 0, 0, 21, 3, 0], [3, 1386, 23, 73, 0, 2, 44, 0, 0, 14, 2, 0], [7, 26, 648, 42, 10, 8, 118, 1, 1, 29, 17, 0], [11, 94, 49, 487, 5, 4, 99, 1, 1, 11, 21, 0], [0, 18, 20, 12, 69, 4, 34, 0, 0, 15, 3, 0], [3, 13, 51, 12, 0, 55, 22, 0, 1, 11, 10, 0], [7, 23, 51, 42, 6, 16, 954, 3, 0, 51, 10, 0], [1, 1, 5, 0, 0, 0, 12, 60, 0, 8, 0, 0], [1, 1, 34, 5, 1, 1, 10, 0, 20, 3, 3, 0], [9, 22, 22, 23, 7, 6, 53, 0, 0, 607, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 17, 88, 74, 1, 4, 115, 0, 2, 22, 156, 0]]"
LightGBM,100,0.05,63,10,0.7403476388247962,0.6521745886432518,0.5700575360180961,0.5950664281519481,2.861947400000645,0.012663128750905603,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.823321554770318, 'Avocado': 0.8999370673379484, 'Banana': 0.7062374245472837, 'Grape': 0.655421686746988, 'Mango': 0.7851239669421488, 'Melon': 0.5555555555555556, 'Orange': 0.7272058823529411, 'Peach': 1.0, 'Pear': 0.8571428571428571, 'Tomato': 0.8161490683229814, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6996996996996997, 'Avocado': 0.9243697478991597, 'Banana': 0.7739801543550165, 'Grape': 0.6947637292464879, 'Mango': 0.5428571428571428, 'Melon': 0.39325842696629215, 'Orange': 0.8503869303525365, 'Peach': 0.7931034482758621, 'Pear': 0.3037974683544304, 'Tomato': 0.8644736842105263, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7564935064935064, 'Avocado': 0.9119897959183674, 'Banana': 0.7385586533403472, 'Grape': 0.6745195288282703, 'Mango': 0.6418918918918919, 'Melon': 0.4605263157894737, 'Orange': 0.7839873166864844, 'Peach': 0.8846153846153846, 'Pear': 0.4485981308411215, 'Tomato': 0.8396166134185303, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[233, 10, 24, 13, 1, 2, 26, 0, 0, 20, 4, 0], [1, 1430, 14, 59, 0, 1, 24, 0, 0, 15, 3, 0], [5, 19, 702, 47, 10, 11, 71, 0, 0, 23, 19, 0], [10, 65, 38, 544, 6, 8, 71, 0, 1, 11, 29, 0], [2, 11, 16, 13, 95, 4, 19, 0, 0, 10, 5, 0], [2, 8, 37, 11, 0, 70, 27, 0, 1, 10, 12, 0], [11, 17, 34, 40, 3, 18, 989, 0, 0, 40, 11, 0], [1, 0, 5, 0, 0, 0, 6, 69, 0, 5, 1, 0], [1, 1, 31, 6, 1, 2, 7, 0, 24, 0, 6, 0], [6, 14, 14, 21, 3, 5, 36, 0, 0, 657, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 14, 79, 76, 2, 5, 84, 0, 2, 14, 202, 0]]"
LightGBM,100,0.05,63,-1,0.7449623134902322,0.6513105843718762,0.5753365970477425,0.6001319777262775,2.939429099991685,0.01338734040970842,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8428571428571429, 'Avocado': 0.901443816698054, 'Banana': 0.7124378109452736, 'Grape': 0.674074074074074, 'Mango': 0.75, 'Melon': 0.5666666666666667, 'Orange': 0.736255572065379, 'Peach': 1.0, 'Pear': 0.8181818181818182, 'Tomato': 0.813810110974106, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7087087087087087, 'Avocado': 0.9282482223658695, 'Banana': 0.7894156560088202, 'Grape': 0.6973180076628352, 'Mango': 0.5314285714285715, 'Melon': 0.38202247191011235, 'Orange': 0.8521066208082545, 'Peach': 0.8045977011494253, 'Pear': 0.34177215189873417, 'Tomato': 0.868421052631579, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7699836867862969, 'Avocado': 0.9146496815286624, 'Banana': 0.7489539748953975, 'Grape': 0.6854990583804144, 'Mango': 0.6220735785953178, 'Melon': 0.4563758389261745, 'Orange': 0.7899561578318055, 'Peach': 0.89171974522293, 'Pear': 0.48214285714285715, 'Tomato': 0.8402291534054742, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[236, 8, 24, 13, 1, 2, 24, 0, 0, 19, 6, 0], [0, 1436, 17, 54, 0, 2, 20, 0, 0, 16, 2, 0], [3, 19, 716, 43, 9, 9, 68, 0, 1, 21, 18, 0], [6, 65, 40, 546, 4, 8, 69, 0, 1, 17, 27, 0], [0, 12, 16, 12, 93, 6, 18, 0, 0, 13, 5, 0], [2, 8, 40, 9, 2, 68, 26, 0, 1, 10, 12, 0], [12, 17, 33, 32, 7, 16, 991, 0, 0, 39, 16, 0], [1, 1, 4, 0, 0, 0, 6, 70, 0, 3, 2, 0], [2, 1, 27, 5, 1, 2, 7, 0, 27, 0, 7, 0], [7, 13, 12, 21, 4, 3, 35, 0, 0, 660, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 13, 76, 75, 3, 4, 82, 0, 3, 13, 209, 0]]"
LightGBM,100,0.1,15,5,0.7023534840793724,0.5934203964682686,0.5289408685984974,0.547579741490492,1.1754903999972157,0.00699740039844251,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7938931297709924, 'Avocado': 0.8704630788485607, 'Banana': 0.6507462686567164, 'Grape': 0.6348808030112923, 'Mango': 0.7142857142857143, 'Melon': 0.4645669291338583, 'Orange': 0.6627177700348432, 'Peach': 0.9078947368421053, 'Pear': 0.6428571428571429, 'Tomato': 0.7787391841779975, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6246246246246246, 'Avocado': 0.8991596638655462, 'Banana': 0.721058434399118, 'Grape': 0.6462324393358876, 'Mango': 0.45714285714285713, 'Melon': 0.33146067415730335, 'Orange': 0.8177128116938951, 'Peach': 0.7931034482758621, 'Pear': 0.22784810126582278, 'Tomato': 0.8289473684210527, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6991596638655462, 'Avocado': 0.8845786963434022, 'Banana': 0.6841004184100419, 'Grape': 0.640506329113924, 'Mango': 0.5574912891986062, 'Melon': 0.38688524590163936, 'Orange': 0.7321016166281755, 'Peach': 0.8466257668711656, 'Pear': 0.3364485981308411, 'Tomato': 0.8030592734225621, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[208, 15, 32, 13, 1, 8, 31, 0, 1, 22, 2, 0], [0, 1391, 26, 68, 0, 3, 37, 0, 0, 21, 1, 0], [7, 25, 654, 42, 5, 11, 115, 2, 0, 23, 23, 0], [13, 78, 43, 506, 6, 6, 90, 1, 4, 11, 25, 0], [0, 14, 21, 11, 80, 6, 27, 0, 1, 10, 5, 0], [3, 11, 44, 13, 1, 59, 22, 0, 0, 13, 12, 0], [10, 26, 43, 41, 8, 18, 951, 3, 1, 52, 10, 0], [1, 0, 3, 0, 0, 0, 8, 69, 0, 5, 1, 0], [3, 1, 30, 6, 1, 3, 11, 0, 18, 3, 3, 0], [7, 21, 20, 14, 8, 7, 40, 0, 1, 630, 12, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 16, 89, 83, 2, 6, 103, 1, 2, 19, 158, 0]]"
LightGBM,100,0.1,15,10,0.7071219812336563,0.609664365991578,0.5337131721888236,0.5547498436416981,1.0137755000032485,0.00652439624739135,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7827715355805244, 'Avocado': 0.8714909544603868, 'Banana': 0.6606786427145709, 'Grape': 0.6358024691358025, 'Mango': 0.7207207207207207, 'Melon': 0.5221238938053098, 'Orange': 0.6682995101469559, 'Peach': 0.8961038961038961, 'Pear': 0.7692307692307693, 'Tomato': 0.78875, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6276276276276276, 'Avocado': 0.903038138332256, 'Banana': 0.7298787210584344, 'Grape': 0.6577266922094508, 'Mango': 0.45714285714285713, 'Melon': 0.33146067415730335, 'Orange': 0.821152192605331, 'Peach': 0.7931034482758621, 'Pear': 0.25316455696202533, 'Tomato': 0.8302631578947368, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6966666666666667, 'Avocado': 0.886984126984127, 'Banana': 0.6935568360398114, 'Grape': 0.6465787821720025, 'Mango': 0.5594405594405595, 'Melon': 0.4054982817869416, 'Orange': 0.7368827160493827, 'Peach': 0.8414634146341463, 'Pear': 0.38095238095238093, 'Tomato': 0.808974358974359, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[209, 16, 35, 13, 1, 4, 29, 0, 0, 22, 4, 0], [1, 1397, 26, 70, 0, 2, 33, 0, 0, 18, 0, 0], [8, 23, 662, 46, 3, 11, 109, 2, 0, 21, 22, 0], [12, 83, 41, 515, 7, 5, 87, 0, 1, 11, 21, 0], [0, 12, 23, 12, 80, 3, 30, 0, 0, 12, 3, 0], [3, 12, 37, 13, 1, 59, 27, 1, 0, 12, 13, 0], [10, 25, 44, 41, 8, 17, 955, 3, 2, 47, 11, 0], [2, 0, 3, 0, 0, 0, 6, 69, 0, 6, 1, 0], [3, 1, 32, 5, 1, 2, 7, 1, 20, 2, 5, 0], [6, 19, 20, 20, 6, 6, 42, 0, 2, 631, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 15, 79, 75, 4, 4, 104, 1, 1, 18, 175, 0]]"
LightGBM,100,0.1,15,-1,0.7085063836332872,0.597767538411223,0.5367405436958192,0.553921192336957,1.0841834000020754,0.009189801567442254,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7717391304347826, 'Avocado': 0.8771159874608151, 'Banana': 0.6633165829145728, 'Grape': 0.6343558282208589, 'Mango': 0.7017543859649122, 'Melon': 0.5378151260504201, 'Orange': 0.6737138830162086, 'Peach': 0.8875, 'Pear': 0.6428571428571429, 'Tomato': 0.7830423940149626, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6396396396396397, 'Avocado': 0.9043309631544926, 'Banana': 0.7276736493936052, 'Grape': 0.6602809706257982, 'Mango': 0.45714285714285713, 'Melon': 0.3595505617977528, 'Orange': 0.82201203783319, 'Peach': 0.8160919540229885, 'Pear': 0.22784810126582278, 'Tomato': 0.8263157894736842, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6995073891625616, 'Avocado': 0.890515595162317, 'Banana': 0.694006309148265, 'Grape': 0.6470588235294118, 'Mango': 0.5536332179930796, 'Melon': 0.43097643097643096, 'Orange': 0.7405112316034083, 'Peach': 0.8502994011976048, 'Pear': 0.3364485981308411, 'Tomato': 0.8040973111395646, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[213, 10, 29, 18, 1, 4, 32, 0, 0, 23, 3, 0], [3, 1399, 26, 67, 0, 1, 34, 0, 0, 17, 0, 0], [9, 25, 660, 42, 4, 12, 102, 2, 4, 26, 21, 0], [12, 81, 43, 517, 7, 5, 86, 0, 1, 11, 20, 0], [0, 13, 20, 13, 80, 3, 29, 0, 1, 13, 3, 0], [4, 11, 36, 11, 3, 64, 26, 2, 0, 11, 10, 0], [10, 22, 44, 45, 6, 19, 956, 3, 2, 46, 10, 0], [2, 0, 2, 0, 0, 0, 5, 71, 0, 6, 1, 0], [2, 1, 31, 5, 1, 1, 9, 1, 18, 3, 7, 0], [8, 19, 18, 21, 7, 5, 42, 1, 0, 628, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 14, 86, 76, 5, 5, 98, 0, 2, 18, 172, 0]]"
LightGBM,100,0.1,31,5,0.7177357329641594,0.6153284768062423,0.5439159655763417,0.5646227314473432,1.25199769999017,0.008918427934536618,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8089887640449438, 'Avocado': 0.8933080808080808, 'Banana': 0.6693467336683417, 'Grape': 0.6394640682095006, 'Mango': 0.7241379310344828, 'Melon': 0.5491803278688525, 'Orange': 0.6911554921540656, 'Peach': 0.9210526315789473, 'Pear': 0.6923076923076923, 'Tomato': 0.795, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6486486486486487, 'Avocado': 0.9146735617323852, 'Banana': 0.7342888643880926, 'Grape': 0.6704980842911877, 'Mango': 0.48, 'Melon': 0.37640449438202245, 'Orange': 0.8331900257953568, 'Peach': 0.8045977011494253, 'Pear': 0.22784810126582278, 'Tomato': 0.8368421052631579, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.72, 'Avocado': 0.9038645800063877, 'Banana': 0.7003154574132492, 'Grape': 0.6546134663341646, 'Mango': 0.5773195876288659, 'Melon': 0.44666666666666666, 'Orange': 0.7555555555555555, 'Peach': 0.8588957055214724, 'Pear': 0.34285714285714286, 'Tomato': 0.8153846153846154, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[216, 12, 32, 15, 2, 6, 28, 0, 0, 20, 2, 0], [0, 1415, 20, 64, 2, 1, 27, 0, 0, 15, 3, 0], [9, 22, 666, 50, 5, 9, 99, 1, 1, 24, 21, 0], [12, 69, 42, 525, 5, 8, 78, 0, 4, 11, 29, 0], [1, 8, 21, 16, 84, 4, 25, 0, 0, 9, 7, 0], [2, 7, 38, 12, 0, 67, 23, 0, 0, 17, 12, 0], [9, 17, 42, 39, 8, 14, 969, 3, 1, 43, 18, 0], [1, 0, 2, 0, 0, 0, 9, 70, 0, 4, 1, 0], [2, 0, 30, 8, 1, 4, 10, 0, 18, 3, 3, 0], [5, 20, 16, 20, 6, 5, 40, 1, 0, 636, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 14, 86, 72, 3, 4, 94, 1, 2, 18, 185, 0]]"
